Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M30188,2,50,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30002,2,51,24,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30123,2,52,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30074,2,53,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30212,2,54,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30057,2,55,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30035,2,56,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30211,2,57,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30038,2,58,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,13-January-2025,0
VA M30039,2,59,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30089,2,60,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30173,2,61,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30145,2,62,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30167,2,63,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30093,2,64,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30150,2,65,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30180,2,66,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30214,2,67,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30183,2,68,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30113,2,69,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30193,2,70,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30143,2,71,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30203,2,72,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30236,2,73,3,VA,M - Motor Vehicle Accidents,07-January-2025,08-January-2025,14-January-2025,15-January-2025,21-January-2025,Not Booked,3
VA M30034,2,74,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30195,2,75,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30130,2,76,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30045,2,77,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30215,2,78,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30112,2,79,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30105,2,80,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30021,2,81,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30028,2,82,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30164,2,83,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30185,2,84,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30043,2,85,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30042,2,86,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30124,2,87,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30202,2,88,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30116,2,89,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30049,2,90,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30061,2,91,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30184,2,92,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30210,2,93,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30048,2,94,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30001,2,95,16,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30231,2,96,3,VA,M - Motor Vehicle Accidents,07-January-2025,08-January-2025,14-January-2025,15-January-2025,21-January-2025,Not Booked,3
VA M30181,2,97,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30168,2,98,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30142,2,99,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30108,2,100,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30132,2,101,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30209,2,102,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30148,2,103,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,20-January-2025,0
VA M30192,2,104,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30134,2,105,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30175,2,106,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30149,2,107,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30111,2,108,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30157,2,109,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30218,2,110,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30194,2,111,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30050,2,112,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30022,2,113,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30054,2,114,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30119,2,115,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30199,2,116,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30073,2,117,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30058,2,118,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30137,2,119,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30159,2,120,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30080,2,121,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30104,2,122,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30056,2,123,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30077,2,124,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30025,2,125,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30220,2,126,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30068,2,127,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30154,2,128,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30125,2,129,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30233,2,130,3,VA,M - Motor Vehicle Accidents,07-January-2025,08-January-2025,14-January-2025,15-January-2025,21-January-2025,Not Booked,3
VA M30151,2,131,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30102,2,132,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30072,2,133,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30216,2,134,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30121,2,135,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30120,2,136,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30201,2,137,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30078,2,138,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30205,2,139,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30196,2,140,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30217,2,141,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30122,2,142,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30060,2,143,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30092,2,144,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30208,2,145,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,27-January-2025,0
VA M30020,2,146,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30098,2,147,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30053,2,148,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30069,2,149,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30037,2,150,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30197,2,151,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30234,2,152,3,VA,M - Motor Vehicle Accidents,07-January-2025,08-January-2025,14-January-2025,15-January-2025,21-January-2025,Not Booked,3
VA M30066,2,153,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30044,2,154,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30032,2,155,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30106,2,156,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30094,2,157,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30177,2,158,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30110,2,159,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30000,2,160,21,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30179,2,161,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30055,2,162,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30099,2,163,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30100,2,164,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30238,2,165,2,VA,M - Motor Vehicle Accidents,02-January-2025,07-January-2025,08-January-2025,09-January-2025,14-January-2025,02-January-2025,0
VA M30174,2,166,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30103,2,167,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30186,2,168,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30139,2,169,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
VA M30090,2,170,5,VA,M - Motor Vehicle Accidents,06-January-2025,13-January-2025,20-January-2025,27-January-2025,,Not Booked,3
