Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00103,0,45,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00110,0,46,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00027,0,47,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00078,0,48,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00061,0,49,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00080,0,50,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00194,0,51,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00171,0,52,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00162,0,53,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,27-August-2024,0
VA M00029,0,54,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00009,0,55,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00114,0,56,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00136,0,57,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00093,0,58,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00116,0,59,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00115,0,60,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00131,0,61,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00105,0,62,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00025,0,63,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00030,0,64,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00086,0,65,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00198,0,66,20,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00002,0,67,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00006,0,68,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00084,0,69,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00040,0,70,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00085,0,71,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00047,0,72,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00005,0,73,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00082,0,74,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00135,0,75,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00057,0,76,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00152,0,77,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00098,0,78,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00034,0,79,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00125,0,80,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00112,0,81,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00123,0,82,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00073,0,83,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00151,0,84,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00090,0,85,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00095,0,86,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00042,0,87,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00001,0,88,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00063,0,89,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00006,0,90,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00031,0,91,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00062,0,92,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00109,0,93,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00064,0,94,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00088,0,95,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00020,0,96,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00083,0,97,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00155,0,98,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00071,0,99,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00038,0,100,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00153,0,101,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00046,0,102,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00052,0,103,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00138,0,104,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00120,0,105,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00048,0,106,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00104,0,107,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00004,0,108,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00126,0,109,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00178,0,110,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00121,0,111,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00056,0,112,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00113,0,113,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00089,0,114,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00161,0,115,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00111,0,116,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00119,0,117,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00022,0,118,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00127,0,119,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00087,0,120,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00164,0,121,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00099,0,122,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00193,0,123,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00091,0,124,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00168,0,125,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00081,0,126,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00141,0,127,5,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,Not Booked,1
VA M00059,0,128,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00177,0,129,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00190,0,130,6,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00036,0,131,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00007,0,132,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00166,0,133,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00100,0,134,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00183,0,135,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00191,0,136,7,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00069,0,137,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00195,0,138,8,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00045,0,139,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00107,0,140,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00009,0,141,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00124,0,142,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00024,0,143,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00172,0,144,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00005,0,145,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00175,0,146,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,Not Booked,1
VA M00154,0,147,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00037,0,148,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00054,0,149,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00039,0,150,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00058,0,151,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00189,0,152,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00184,0,153,13,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00106,0,154,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00051,0,155,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00092,0,156,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00097,0,157,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00032,0,158,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00023,0,159,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00167,0,160,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00066,0,161,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00049,0,162,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00079,0,163,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00065,0,164,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00060,0,165,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00185,0,166,12,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00008,0,167,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00132,0,168,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00035,0,169,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00139,0,170,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00067,0,171,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00165,0,172,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00055,0,173,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00176,0,174,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00102,0,175,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00186,0,176,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00101,0,177,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00137,0,178,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00008,0,179,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00021,0,180,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00134,0,181,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00179,0,182,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,02-August-2024,0
VA M00199,0,183,25,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00130,0,184,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00096,0,185,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00158,0,186,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00028,0,187,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00188,0,188,11,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00129,0,189,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00050,0,190,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
