Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00141,0,54,5,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,Not Booked,1
VA M00175,0,55,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00053,0,56,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00174,0,57,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00005,0,58,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00132,0,59,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00090,0,60,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00002,0,61,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00195,0,62,8,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00091,0,63,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00006,0,64,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00167,0,65,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,27-August-2024,0
VA M00158,0,66,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00042,0,67,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00170,0,68,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00079,0,69,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00152,0,70,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00185,0,71,12,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00171,0,72,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00186,0,73,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00182,0,74,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00021,0,75,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00093,0,76,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00112,0,77,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00072,0,78,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00081,0,79,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00032,0,80,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00107,0,81,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00073,0,82,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00063,0,83,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00034,0,84,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00054,0,85,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00116,0,86,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00157,0,87,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00095,0,88,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00038,0,89,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00003,0,90,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00056,0,91,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00035,0,92,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00067,0,93,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00058,0,94,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00183,0,95,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00197,0,96,19,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00005,0,97,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00177,0,98,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00082,0,99,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00153,0,100,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00004,0,101,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00130,0,102,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00190,0,103,6,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00046,0,104,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00008,0,105,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00020,0,106,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00155,0,107,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00077,0,108,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00080,0,109,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00078,0,110,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00109,0,111,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00075,0,112,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00094,0,113,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00193,0,114,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00176,0,115,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00136,0,116,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00008,0,117,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00085,0,118,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00041,0,119,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00111,0,120,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00121,0,121,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00009,0,122,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00162,0,123,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00000,0,124,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00006,0,125,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00027,0,126,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00165,0,127,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00133,0,128,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00104,0,129,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00156,0,130,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00172,0,131,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00163,0,132,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00086,0,133,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00088,0,134,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00087,0,135,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00106,0,136,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00001,0,137,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00022,0,138,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00052,0,139,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00031,0,140,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00110,0,141,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00154,0,142,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00040,0,143,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00047,0,144,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00138,0,145,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00198,0,146,20,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00180,0,147,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00064,0,148,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00169,0,149,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00199,0,150,25,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00049,0,151,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00060,0,152,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00129,0,153,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00194,0,154,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00048,0,155,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00192,0,156,6,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00065,0,157,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00036,0,158,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00127,0,159,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00103,0,160,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00096,0,161,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00045,0,162,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00115,0,163,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00178,0,164,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,02-August-2024,0
VA M00037,0,165,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00028,0,166,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00123,0,167,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00139,0,168,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00101,0,169,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00114,0,170,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00166,0,171,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00113,0,172,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00050,0,173,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00062,0,174,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00083,0,175,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00128,0,176,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00039,0,177,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00173,0,178,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,Not Booked,1
VA M00084,0,179,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00001,0,180,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00004,0,181,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00044,0,182,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00196,0,183,16,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,Not Booked,1
VA M00124,0,184,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00119,0,185,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00076,0,186,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00033,0,187,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00100,0,188,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00120,0,189,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00074,0,190,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
