Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M20211,2,51,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,09-December-2024,0
VA M20159,2,52,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,09-December-2024,0
VA M20162,2,53,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,09-December-2024,0
VA M20204,2,54,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,09-December-2024,0
VA M20202,2,55,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20186,2,56,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20026,2,57,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20045,2,58,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20156,2,59,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20220,2,60,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20141,2,61,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20150,2,62,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20023,2,63,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20065,2,64,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20034,2,65,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20140,2,66,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20035,2,67,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20132,2,68,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20048,2,69,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20027,2,70,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20179,2,71,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20183,2,72,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20036,2,73,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20022,2,74,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20189,2,75,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20210,2,76,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20117,2,77,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20057,2,78,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20196,2,79,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20092,2,80,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20155,2,81,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,16-December-2024,0
VA M20064,2,82,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20134,2,83,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20135,2,84,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20173,2,85,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20187,2,86,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20180,2,87,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20102,2,88,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20094,2,89,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20138,2,90,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20108,2,91,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20190,2,92,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20125,2,93,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20175,2,94,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20177,2,95,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20106,2,96,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20213,2,97,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20053,2,98,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20078,2,99,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20218,2,100,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20194,2,101,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20163,2,102,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20119,2,103,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20193,2,104,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20091,2,105,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20040,2,106,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20212,2,107,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20166,2,108,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20107,2,109,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20089,2,110,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20206,2,111,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20133,2,112,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M20044,2,113,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,3
VA M30033,1,1,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30109,1,2,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30189,1,3,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30035,1,4,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30166,1,5,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30030,1,6,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30021,1,7,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30190,1,8,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30069,1,9,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30117,1,10,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30235,1,11,3,VA,M - Motor Vehicle Accidents,03-December-2024,04-December-2024,10-December-2024,11-December-2024,17-December-2024,Not Booked,2
VA M30208,1,12,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30165,1,13,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30199,1,14,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30102,1,15,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30192,1,16,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30032,1,17,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30183,1,18,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30205,1,19,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30031,1,20,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30058,1,21,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30157,1,22,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30039,1,23,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30056,1,24,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30025,1,25,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30153,1,26,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30148,1,27,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30087,1,28,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30213,1,29,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30093,1,30,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30187,1,31,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30097,1,32,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30137,1,33,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30219,1,34,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30051,1,35,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30140,1,36,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30061,1,37,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30206,1,38,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30200,1,39,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30054,1,40,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30108,1,41,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30169,1,42,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30110,1,43,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30062,1,44,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30104,1,45,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30229,1,46,3,VA,M - Motor Vehicle Accidents,03-December-2024,04-December-2024,10-December-2024,11-December-2024,17-December-2024,Not Booked,2
VA M30174,1,47,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30196,1,48,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30164,1,49,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30207,1,50,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30131,1,51,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30142,1,52,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30214,1,53,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30116,1,54,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30029,1,55,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30132,1,56,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30154,1,57,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30155,1,58,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30095,1,59,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30177,1,60,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30193,1,61,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30060,1,62,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30002,1,63,24,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30047,1,64,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30028,1,65,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30065,1,66,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30181,1,67,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30156,1,68,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30040,1,69,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30163,1,70,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30119,1,71,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30115,1,72,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30079,1,73,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30076,1,74,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30091,1,75,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30094,1,76,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30103,1,77,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30073,1,78,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30218,1,79,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30113,1,80,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30124,1,81,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30070,1,82,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30139,1,83,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30036,1,84,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30130,1,85,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30158,1,86,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30216,1,87,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30090,1,88,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30198,1,89,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30023,1,90,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30041,1,91,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30024,1,92,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30149,1,93,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30179,1,94,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30231,1,95,3,VA,M - Motor Vehicle Accidents,03-December-2024,04-December-2024,10-December-2024,11-December-2024,17-December-2024,Not Booked,2
VA M30147,1,96,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30055,1,97,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30234,1,98,3,VA,M - Motor Vehicle Accidents,03-December-2024,04-December-2024,10-December-2024,11-December-2024,17-December-2024,Not Booked,2
VA M30210,1,99,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30220,1,100,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30186,1,101,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30046,1,102,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30150,1,103,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30128,1,104,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30068,1,105,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30080,1,106,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30238,1,107,2,VA,M - Motor Vehicle Accidents,03-December-2024,04-December-2024,05-December-2024,10-December-2024,11-December-2024,Not Booked,2
VA M30217,1,108,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30114,1,109,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
VA M30126,1,110,5,VA,M - Motor Vehicle Accidents,02-December-2024,09-December-2024,16-December-2024,,,Not Booked,2
