Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M10099,1,40,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10119,1,41,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10233,1,42,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10026,1,43,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10068,1,44,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10047,1,45,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10051,1,46,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10117,1,47,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,07-October-2024,0
VA M10200,1,48,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10213,1,49,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10049,1,50,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10210,1,51,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10070,1,52,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10031,1,53,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10166,1,54,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10114,1,55,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10159,1,56,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10081,1,57,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10144,1,58,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10083,1,59,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10194,1,60,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10165,1,61,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10211,1,62,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10157,1,63,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10193,1,64,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10116,1,65,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10088,1,66,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10218,1,67,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10089,1,68,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10150,1,69,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10021,1,70,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10122,1,71,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10064,1,72,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10087,1,73,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10079,1,74,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10208,1,75,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10231,1,76,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10133,1,77,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10220,1,78,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10153,1,79,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10134,1,80,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10124,1,81,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10169,1,82,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10173,1,83,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10066,1,84,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10040,1,85,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10185,1,86,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10199,1,87,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10000,1,88,19,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,,,,15-October-2024,0
VA M10147,1,89,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10146,1,90,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10029,1,91,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,21-October-2024,0
VA M10033,1,92,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10128,1,93,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10139,1,94,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10197,1,95,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10202,1,96,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10127,1,97,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10196,1,98,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10209,1,99,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10168,1,100,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10236,1,101,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10035,1,102,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10135,1,103,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10036,1,104,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10215,1,105,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10183,1,106,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10177,1,107,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10229,1,108,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10075,1,109,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10025,1,110,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10156,1,111,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10074,1,112,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10180,1,113,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10110,1,114,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10129,1,115,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10148,1,116,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10027,1,117,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10073,1,118,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10045,1,119,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10078,1,120,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10030,1,121,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10230,1,122,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10232,1,123,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,01-October-2024,0
VA M10216,1,124,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10001,1,125,18,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,,,,15-October-2024,0
VA M10187,1,126,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10095,1,127,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10140,1,128,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10082,1,129,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10055,1,130,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10186,1,131,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10212,1,132,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10123,1,133,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10060,1,134,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10131,1,135,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10085,1,136,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10023,1,137,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,28-October-2024,0
VA M10118,1,138,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10132,1,139,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10120,1,140,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10238,1,141,2,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,03-October-2024,08-October-2024,09-October-2024,02-October-2024,0
VA M10101,1,142,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10054,1,143,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10002,1,144,29,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,,,,15-October-2024,0
VA M10234,1,145,3,VA,M - Motor Vehicle Accidents,01-October-2024,02-October-2024,08-October-2024,09-October-2024,16-October-2024,16-October-2024,0
VA M10172,1,146,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10067,1,147,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10198,1,148,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10084,1,149,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10111,1,150,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10137,1,151,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10059,1,152,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10050,1,153,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10145,1,154,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10102,1,155,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10138,1,156,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10098,1,157,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10112,1,158,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10072,1,159,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10044,1,160,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10205,1,161,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10136,1,162,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10126,1,163,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10121,1,164,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10181,1,165,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10179,1,166,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10109,1,167,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10214,1,168,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10077,1,169,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10149,1,170,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10174,1,171,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10189,1,172,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10092,1,173,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10175,1,174,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M10125,1,175,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,2
VA M20076,0,1,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20121,0,2,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20129,0,3,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20146,0,4,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20154,0,5,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20221,0,6,4,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,21-October-2024,28-October-2024,,15-October-2024,0
VA M20166,0,7,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20038,0,8,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20092,0,9,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20077,0,10,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20157,0,11,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20124,0,12,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20065,0,13,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20061,0,14,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20097,0,15,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20128,0,16,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20000,0,17,24,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,,,,Not Booked,1
VA M20218,0,18,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20106,0,19,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20135,0,20,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20226,0,21,4,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,21-October-2024,28-October-2024,,15-October-2024,0
VA M20045,0,22,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20117,0,23,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20140,0,24,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20012,0,25,7,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,21-October-2024,28-October-2024,,07-October-2024,0
VA M20114,0,26,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20043,0,27,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20041,0,28,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20167,0,29,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20219,0,30,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20062,0,31,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20207,0,32,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20194,0,33,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20151,0,34,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20195,0,35,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20072,0,36,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20015,0,37,14,VA,M - Motor Vehicle Accidents,07-October-2024,15-October-2024,21-October-2024,28-October-2024,,07-October-2024,0
VA M20196,0,38,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20073,0,39,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20100,0,40,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20020,0,41,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20137,0,42,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20115,0,43,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20147,0,44,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
VA M20131,0,45,5,VA,M - Motor Vehicle Accidents,07-October-2024,21-October-2024,28-October-2024,,,Not Booked,1
