Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M20219,1,4,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,04-November-2024,0
VA M20201,1,5,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,04-November-2024,0
VA M20232,1,6,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20067,1,7,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,04-November-2024,0
VA M20130,1,8,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,04-November-2024,0
VA M20147,1,9,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,04-November-2024,0
VA M20002,1,10,23,VA,M - Motor Vehicle Accidents,04-November-2024,12-November-2024,18-November-2024,25-November-2024,,12-November-2024,0
VA M20151,1,11,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20049,1,12,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20191,1,13,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20058,1,14,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20139,1,15,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20069,1,16,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20024,1,17,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20198,1,18,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20073,1,19,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20234,1,20,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20146,1,21,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20079,1,22,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20142,1,23,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20136,1,24,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20200,1,25,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20001,1,26,23,VA,M - Motor Vehicle Accidents,04-November-2024,12-November-2024,18-November-2024,25-November-2024,,12-November-2024,0
VA M20068,1,27,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20154,1,28,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20174,1,29,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20080,1,30,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20055,1,31,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20123,1,32,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20061,1,33,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20152,1,34,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20143,1,35,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20165,1,36,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20039,1,37,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20215,1,38,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20127,1,39,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20233,1,40,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20019,1,41,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20167,1,42,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20059,1,43,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20169,1,44,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20087,1,45,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20071,1,46,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20085,1,47,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20209,1,48,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20063,1,49,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20131,1,50,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20000,1,51,24,VA,M - Motor Vehicle Accidents,04-November-2024,12-November-2024,18-November-2024,25-November-2024,,25-November-2024,0
VA M20195,1,52,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20115,1,53,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20090,1,54,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20153,1,55,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,18-November-2024,0
VA M20070,1,56,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20118,1,57,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20020,1,58,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20109,1,59,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20207,1,60,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20104,1,61,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20235,1,62,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20182,1,63,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20029,1,64,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20214,1,65,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20172,1,66,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20030,1,67,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20161,1,68,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20046,1,69,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20116,1,70,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20105,1,71,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20192,1,72,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20077,1,73,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20157,1,74,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20124,1,75,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20199,1,76,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20158,1,77,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20185,1,78,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20110,1,79,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20082,1,80,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20128,1,81,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20052,1,82,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20095,1,83,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20047,1,84,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20032,1,85,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20051,1,86,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20075,1,87,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20148,1,88,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20178,1,89,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20170,1,90,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20042,1,91,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20025,1,92,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20149,1,93,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20111,1,94,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20229,1,95,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20112,1,96,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20076,1,97,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,25-November-2024,0
VA M20231,1,98,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20066,1,99,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20057,1,100,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20135,1,101,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20197,1,102,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20027,1,103,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20126,1,104,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20132,1,105,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20129,1,106,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20183,1,107,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20163,1,108,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20097,1,109,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20081,1,110,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20194,1,111,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20091,1,112,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20084,1,113,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20176,1,114,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20155,1,115,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20160,1,116,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20137,1,117,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20122,1,118,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20196,1,119,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20026,1,120,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20162,1,121,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20121,1,122,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20022,1,123,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20103,1,124,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20074,1,125,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20189,1,126,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20184,1,127,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20036,1,128,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20206,1,129,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20193,1,130,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20202,1,131,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20048,1,132,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20093,1,133,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20236,1,134,3,VA,M - Motor Vehicle Accidents,05-November-2024,06-November-2024,13-November-2024,14-November-2024,19-November-2024,13-November-2024,0
VA M20094,1,135,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20150,1,136,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20041,1,137,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20107,1,138,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20180,1,139,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20117,1,140,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20179,1,141,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20145,1,142,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20114,1,143,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20038,1,144,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20213,1,145,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20028,1,146,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20125,1,147,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20037,1,148,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20072,1,149,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20159,1,150,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20083,1,151,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20092,1,152,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20035,1,153,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20212,1,154,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20190,1,155,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20100,1,156,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20060,1,157,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20056,1,158,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20138,1,159,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20156,1,160,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20204,1,161,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20033,1,162,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20208,1,163,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20062,1,164,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20186,1,165,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20031,1,166,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20086,1,167,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20187,1,168,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20050,1,169,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20216,1,170,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20023,1,171,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20144,1,172,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20089,1,173,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20108,1,174,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20044,1,175,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20043,1,176,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20220,1,177,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20065,1,178,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20106,1,179,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20021,1,180,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20177,1,181,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20096,1,182,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20053,1,183,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20181,1,184,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20120,1,185,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20173,1,186,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
VA M20119,1,187,5,VA,M - Motor Vehicle Accidents,04-November-2024,18-November-2024,25-November-2024,,,Not Booked,2
