Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00022,1,44,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,09-September-2024,0
VA M00115,1,45,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,09-September-2024,0
VA M00089,1,46,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,09-September-2024,0
VA M00187,1,47,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00163,1,48,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00056,1,49,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00126,1,50,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00164,1,51,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00179,1,52,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00041,1,53,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00181,1,54,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00169,1,55,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00170,1,56,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00188,1,57,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00055,1,58,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00058,1,59,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00167,1,60,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00026,1,61,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00150,1,62,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00233,1,63,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,04-September-2024,0
VA M00034,1,64,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00111,1,65,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00047,1,66,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00025,1,67,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00070,1,68,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00148,1,69,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00057,1,70,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00121,1,71,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00061,1,72,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00192,1,73,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00083,1,74,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00171,1,75,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00024,1,76,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00117,1,77,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00077,1,78,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00043,1,79,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00091,1,80,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00149,1,81,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00166,1,82,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00139,1,83,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00207,1,84,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00113,1,85,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00100,1,86,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00203,1,87,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00064,1,88,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,16-September-2024,0
VA M00191,1,89,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00134,1,90,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00156,1,91,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00220,1,92,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00003,1,93,23,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,30-September-2024,0
VA M00234,1,94,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,04-September-2024,0
VA M00141,1,95,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00176,1,96,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00144,1,97,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00216,1,98,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00172,1,99,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00122,1,100,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00184,1,101,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00212,1,102,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00178,1,103,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00053,1,104,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00211,1,105,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00138,1,106,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00137,1,107,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00093,1,108,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00066,1,109,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00132,1,110,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00143,1,111,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00232,1,112,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,04-September-2024,0
VA M00127,1,113,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00059,1,114,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00101,1,115,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00069,1,116,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00180,1,117,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00067,1,118,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00204,1,119,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00201,1,120,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00027,1,121,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00221,1,122,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00152,1,123,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00177,1,124,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00197,1,125,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00033,1,126,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00237,1,127,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,2
VA M00195,1,128,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00168,1,129,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00151,1,130,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00087,1,131,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M00214,1,132,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M10151,0,1,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,23-September-2024,0
VA M10191,0,2,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10113,0,3,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10108,0,4,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10219,0,5,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10019,0,6,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10188,0,7,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10152,0,8,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10160,0,9,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10104,0,10,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10063,0,11,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10020,0,12,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10195,0,13,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10053,0,14,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10171,0,15,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10065,0,16,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10207,0,17,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10076,0,18,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10204,0,19,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10048,0,20,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10057,0,21,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10161,0,22,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10091,0,23,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10192,0,24,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10229,0,25,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,1
VA M10015,0,26,9,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M10163,0,27,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10184,0,28,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10056,0,29,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10103,0,30,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10130,0,31,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10042,0,32,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10032,0,33,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10162,0,34,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10158,0,35,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10225,0,36,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M10038,0,37,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10236,0,38,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,1
VA M10058,0,39,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10105,0,40,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10028,0,41,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10080,0,42,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10107,0,43,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10178,0,44,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10017,0,45,12,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M10071,0,46,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M10240,0,47,1,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,06-September-2024,10-September-2024,11-September-2024,05-September-2024,0
VA M10082,0,48,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10067,0,49,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10176,0,50,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10026,0,51,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10121,0,52,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10146,0,53,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10129,0,54,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10232,0,55,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,1
VA M10012,0,56,9,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M10141,0,57,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10083,0,58,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10100,0,59,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10098,0,60,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10084,0,61,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10196,0,62,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10004,0,63,13,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M10059,0,64,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10218,0,65,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10227,0,66,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M10034,0,67,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10027,0,68,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
VA M10127,0,69,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,Not Booked,1
