Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00159,0,15,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00144,0,16,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00142,0,17,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00084,0,18,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00038,0,19,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00103,0,20,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00138,0,21,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00051,0,22,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00128,0,23,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00137,0,24,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00183,0,25,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00004,0,26,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00167,0,27,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,07-August-2024,0
VA M00070,0,28,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00027,0,29,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00008,0,30,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00120,0,31,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00197,0,32,19,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,19-August-2024,0
VA M00174,0,33,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00005,0,34,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00006,0,35,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,12-August-2024,0
VA M00116,0,36,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00057,0,37,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00050,0,38,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00089,0,39,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00006,0,40,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00047,0,41,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00055,0,42,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00093,0,43,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00049,0,44,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00176,0,45,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00043,0,46,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00178,0,47,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00040,0,48,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00003,0,49,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00141,0,50,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00095,0,51,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00100,0,52,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00198,0,53,20,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,26-August-2024,0
VA M00148,0,54,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00117,0,55,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00052,0,56,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00168,0,57,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,07-August-2024,0
VA M00031,0,58,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00033,0,59,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00029,0,60,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00035,0,61,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00107,0,62,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00154,0,63,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00122,0,64,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00086,0,65,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00021,0,66,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,19-August-2024,0
VA M00173,0,67,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00007,0,68,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00134,0,69,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00106,0,70,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00186,0,71,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00069,0,72,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00001,0,73,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00152,0,74,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00195,0,75,8,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00136,0,76,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00108,0,77,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00190,0,78,6,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00041,0,79,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00188,0,80,11,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00034,0,81,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00179,0,82,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00171,0,83,2,VA,M - Motor Vehicle Accidents,01-August-2024,07-August-2024,08-August-2024,13-August-2024,14-August-2024,01-August-2024,0
VA M00115,0,84,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00048,0,85,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00157,0,86,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00009,0,88,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00182,0,89,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00071,0,90,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00151,0,91,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00110,0,92,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00130,0,93,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00191,0,94,7,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00098,0,95,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00101,0,96,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00009,0,97,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00022,0,98,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00056,0,99,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00158,0,100,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00121,0,102,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00026,0,103,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00094,0,104,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00008,0,105,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00111,0,106,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,26-August-2024,0
VA M00185,0,107,12,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00187,0,109,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00160,0,117,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00177,0,125,1,VA,M - Motor Vehicle Accidents,01-August-2024,02-August-2024,07-August-2024,08-August-2024,09-August-2024,01-August-2024,0
VA M00184,0,142,13,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00153,0,159,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00194,0,162,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00181,0,165,15,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00189,0,180,10,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00156,0,181,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00155,0,190,4,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00193,0,194,9,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
